Results
Filename Time(ms) BER% FER%
../gentests/MarkMtx5/b5_10_0008_079.mtx 343.073 0.126421 1.55 
../gentests/MarkMtx5/b5_10_0008_080.mtx 373.357 0.140211 2.45 
../gentests/MarkMtx5/b5_10_0008_081.mtx 328.029 0.102474 1.35 
../gentests/MarkMtx5/b5_10_0008_082.mtx 313.125 0.0876316 1.15 
../gentests/MarkMtx5/b5_10_0008_083.mtx 348.361 0.125579 1.56 
../gentests/MarkMtx5/b5_10_0008_084.mtx 405.98 0.278316 4.12 
../gentests/MarkMtx5/b5_10_0008_085.mtx 321.668 0.0924211 1.33 
../gentests/MarkMtx5/b5_10_0008_086.mtx 348.861 0.121526 1.75 
../gentests/MarkMtx5/b5_10_0008_087.mtx 390.853 0.194105 2.95 
../gentests/MarkMtx5/b5_10_0008_088.mtx 346.312 0.114737 1.47 
../gentests/MarkMtx5/b5_10_0008_089.mtx 390.426 0.191789 2.9 
../gentests/MarkMtx5/b5_10_0008_090.mtx 329.142 0.106158 1.27 
../gentests/MarkMtx5/b5_10_0008_091.mtx 341.408 0.107947 1.3 
../gentests/MarkMtx5/b5_10_0008_092.mtx 355.483 0.124842 1.68 
../gentests/MarkMtx5/b5_10_0008_093.mtx 372.888 0.138474 2.21 
../gentests/MarkMtx5/b5_10_0008_094.mtx 347.134 0.117947 1.59 
../gentests/MarkMtx5/b5_10_0008_095.mtx 471.251 0.300947 7.98 
../gentests/MarkMtx5/b5_10_0008_096.mtx 314.083 0.0885263 1.1 
../gentests/MarkMtx5/b5_10_0008_097.mtx 342.391 0.110211 1.47 
../gentests/MarkMtx5/b5_10_0008_098.mtx 392.725 0.225526 3.5 
../gentests/MarkMtx5/b5_10_0008_099.mtx 340.257 0.104316 1.47 
../gentests/MarkMtx5/b5_10_0009_000.mtx 362.676 0.130368 1.95 
../gentests/MarkMtx5/b5_10_0009_001.mtx 325.935 0.103526 1.3 
../gentests/MarkMtx5/b5_10_0009_002.mtx 348.787 0.131421 1.82 
../gentests/MarkMtx5/b5_10_0009_003.mtx 330.061 0.0941053 1.14 
../gentests/MarkMtx5/b5_10_0009_004.mtx 322.01 0.0790526 1.03 
../gentests/MarkMtx5/b5_10_0009_005.mtx 346.491 0.121632 1.63 
../gentests/MarkMtx5/b5_10_0009_006.mtx 350.988 0.143 1.88 
../gentests/MarkMtx5/b5_10_0009_007.mtx 345.712 0.121 1.61 
../gentests/MarkMtx5/b5_10_0009_008.mtx 373.569 0.152368 2.48 
../gentests/MarkMtx5/b5_10_0009_009.mtx 345.665 0.125526 1.56 
../gentests/MarkMtx5/b5_10_0009_010.mtx 390.223 0.183684 2.87 
../gentests/MarkMtx5/b5_10_0009_011.mtx 339.669 0.121263 1.51 
../gentests/MarkMtx5/b5_10_0009_012.mtx 334.415 0.102421 1.33 
../gentests/MarkMtx5/b5_10_0009_013.mtx 341.238 0.104053 1.41 
../gentests/MarkMtx5/b5_10_0009_014.mtx 340.659 0.101474 1.4 
../gentests/MarkMtx5/b5_10_0009_015.mtx 361.759 0.134737 1.88 
../gentests/MarkMtx5/b5_10_0009_016.mtx 325.434 0.099 1.2 
../gentests/MarkMtx5/b5_10_0009_017.mtx 373.778 0.172526 2.45 
../gentests/MarkMtx5/b5_10_0009_018.mtx 358.418 0.129526 1.78 
../gentests/MarkMtx5/b5_10_0009_019.mtx 338.724 0.104053 1.44 
../gentests/MarkMtx5/b5_10_0009_020.mtx 332.505 0.108316 1.42 
../gentests/MarkMtx5/b5_10_0009_021.mtx 357.547 0.134421 1.84 
../gentests/MarkMtx5/b5_10_0009_022.mtx 363.986 0.160526 2.14 
../gentests/MarkMtx5/b5_10_0009_023.mtx 318.448 0.0851579 1.22 
../gentests/MarkMtx5/b5_10_0009_024.mtx 319.094 0.0782632 1.03 
../gentests/MarkMtx5/b5_10_0009_025.mtx 348.076 0.124895 1.65 
../gentests/MarkMtx5/b5_10_0009_026.mtx 392.914 0.221895 3.12 
../gentests/MarkMtx5/b5_10_0009_027.mtx 317.819 0.0963158 1.19 
../gentests/MarkMtx5/b5_10_0009_028.mtx 408.067 0.251316 4.01 
../gentests/MarkMtx5/b5_10_0009_029.mtx 332.276 0.104684 1.36 
../gentests/MarkMtx5/b5_10_0009_030.mtx 408.137 0.237158 3.71 
../gentests/MarkMtx5/b5_10_0009_031.mtx 354.446 0.125368 1.91 
../gentests/MarkMtx5/b5_10_0009_032.mtx 342.43 0.113842 1.56 
../gentests/MarkMtx5/b5_10_0009_033.mtx 325.312 0.0947368 1.22 
../gentests/MarkMtx5/b5_10_0009_034.mtx 361.832 0.149684 2.06 
../gentests/MarkMtx5/b5_10_0009_035.mtx 349.626 0.113316 1.57 
../gentests/MarkMtx5/b5_10_0009_036.mtx 392.734 0.185105 3.34 
../gentests/MarkMtx5/b5_10_0009_037.mtx 326.427 0.103895 1.3 
../gentests/MarkMtx5/b5_10_0009_038.mtx 351.08 0.125474 1.64 
../gentests/MarkMtx5/b5_10_0009_039.mtx 333.973 0.103526 1.32 
../gentests/MarkMtx5/b5_10_0009_040.mtx 345.361 0.121211 1.58 
../gentests/MarkMtx5/b5_10_0009_041.mtx 371.656 0.168842 2.36 
../gentests/MarkMtx5/b5_10_0009_042.mtx 371.984 0.161105 2.33 
../gentests/MarkMtx5/b5_10_0009_043.mtx 353.107 0.119 1.52 
../gentests/MarkMtx5/b5_10_0009_044.mtx 325.463 0.0888421 1.23 
../gentests/MarkMtx5/b5_10_0009_045.mtx 310.553 0.0825789 1.07 
../gentests/MarkMtx5/b5_10_0009_046.mtx 347.797 0.113053 1.61 
../gentests/MarkMtx5/b5_10_0009_047.mtx 355.975 0.127316 1.75 
../gentests/MarkMtx5/b5_10_0009_048.mtx 335.818 0.104842 1.39 
../gentests/MarkMtx5/b5_10_0009_049.mtx 385.397 0.221947 3.03 
../gentests/MarkMtx5/b5_10_0009_050.mtx 348.338 0.123053 1.57 
../gentests/MarkMtx5/b5_10_0009_051.mtx 320.547 0.0902632 1.19 
../gentests/MarkMtx5/b5_10_0009_052.mtx 326.462 0.102421 1.32 
../gentests/MarkMtx5/b5_10_0009_053.mtx 315.706 0.109526 1.28 
../gentests/MarkMtx5/b5_10_0009_054.mtx 383.003 0.153 2.32 
../gentests/MarkMtx5/b5_10_0009_055.mtx 342.86 0.107737 1.44 
../gentests/MarkMtx5/b5_10_0009_056.mtx 325.379 0.0986842 1.19 
../gentests/MarkMtx5/b5_10_0009_057.mtx 352.386 0.126947 1.75 
../gentests/MarkMtx5/b5_10_0009_058.mtx 371.69 0.161526 2.43 
../gentests/MarkMtx5/b5_10_0009_059.mtx 337.424 0.115737 1.54 
../gentests/MarkMtx5/b5_10_0009_060.mtx 380.785 0.155421 2.55 
../gentests/MarkMtx5/b5_10_0009_061.mtx 360.688 0.125842 1.85 
../gentests/MarkMtx5/b5_10_0009_062.mtx 367.009 0.113421 1.8 
../gentests/MarkMtx5/b5_10_0009_063.mtx 319.204 0.0856316 1.13 
../gentests/MarkMtx5/b5_10_0009_064.mtx 326.409 0.0956316 1.15 
../gentests/MarkMtx5/b5_10_0009_065.mtx 338.409 0.112842 1.54 
../gentests/MarkMtx5/b5_10_0009_066.mtx 406.482 0.211737 3.6 
../gentests/MarkMtx5/b5_10_0009_067.mtx 338.347 0.106368 1.43 
../gentests/MarkMtx5/b5_10_0009_068.mtx 370.823 0.166 2.5 
../gentests/MarkMtx5/b5_10_0009_069.mtx 387.415 0.200105 2.87 
../gentests/MarkMtx5/b5_10_0009_070.mtx 377.015 0.135842 2.11 
../gentests/MarkMtx5/b5_10_0009_071.mtx 450.515 0.410842 7.45 
../gentests/MarkMtx5/b5_10_0009_072.mtx 376.224 0.152158 2.25 
../gentests/MarkMtx5/b5_10_0009_073.mtx 352.527 0.128842 1.93 
../gentests/MarkMtx5/b5_10_0009_074.mtx 353.064 0.127632 1.68 
../gentests/MarkMtx5/b5_10_0009_075.mtx 359.244 0.139684 1.93 
../gentests/MarkMtx5/b5_10_0009_076.mtx 376.669 0.149421 2.41 
../gentests/MarkMtx5/b5_10_0009_077.mtx 367.781 0.166368 2.21 
../gentests/MarkMtx5/b5_10_0009_078.mtx 403.422 0.214474 3.62 
../gentests/MarkMtx5/b5_10_0009_079.mtx 327.629 0.0943158 1.32 
../gentests/MarkMtx5/b5_10_0009_080.mtx 348.648 0.126579 1.85 
../gentests/MarkMtx5/b5_10_0009_081.mtx 336.577 0.106211 1.39 
../gentests/MarkMtx5/b5_10_0009_082.mtx 322.366 0.0998947 1.3 
../gentests/MarkMtx5/b5_10_0009_083.mtx 367.907 0.155263 2.24 
../gentests/MarkMtx5/b5_10_0009_084.mtx 779.236 1.05632 40.45 
../gentests/MarkMtx5/b5_10_0009_085.mtx 345.419 0.118 1.49 
../gentests/MarkMtx5/b5_10_0009_086.mtx 355.992 0.141421 1.83 
../gentests/MarkMtx5/b5_10_0009_087.mtx 374.471 0.138737 2.04 
../gentests/MarkMtx5/b5_10_0009_088.mtx 315.559 0.0918947 1.15 
../gentests/MarkMtx5/b5_10_0009_089.mtx 407.373 0.226737 3.45 
../gentests/MarkMtx5/b5_10_0009_090.mtx 368.423 0.158526 2.44 
../gentests/MarkMtx5/b5_10_0009_091.mtx 352.839 0.119 1.65 
../gentests/MarkMtx5/b5_10_0009_092.mtx 329.457 0.121316 1.46 
../gentests/MarkMtx5/b5_10_0009_093.mtx 369.857 0.139421 2.33 
../gentests/MarkMtx5/b5_10_0009_094.mtx 336.418 0.108158 1.47 
../gentests/MarkMtx5/b5_10_0009_095.mtx 426.627 0.208 4.37 
../gentests/MarkMtx5/b5_10_0009_096.mtx 318.108 0.0971053 1.23 
../gentests/MarkMtx5/b5_10_0009_097.mtx 333.091 0.105368 1.33 
../gentests/MarkMtx5/b5_10_0009_098.mtx 775.193 0.955842 40.63 
../gentests/MarkMtx5/b5_10_0009_099.mtx 373.667 0.150158 2.23 
../gentests/MarkMtx5/b5_10_0010_000.mtx 378.769 0.178895 2.58 
../gentests/MarkMtx5/b5_10_0010_001.mtx 358.146 0.131895 1.83 
../gentests/MarkMtx5/b5_10_0010_002.mtx 338.168 0.104211 1.33 
../gentests/MarkMtx5/b5_10_0010_003.mtx 358.31 0.132053 2.04 
../gentests/MarkMtx5/b5_10_0010_004.mtx 344.118 0.114842 1.59 
../gentests/MarkMtx5/b5_10_0010_005.mtx 376.824 0.164158 2.41 
../gentests/MarkMtx5/b5_10_0010_006.mtx 337.596 0.101789 1.38 
../gentests/MarkMtx5/b5_10_0010_007.mtx 373.845 0.147105 2.08 
../gentests/MarkMtx5/b5_10_0010_008.mtx 385.482 0.187263 3 
../gentests/MarkMtx5/b5_10_0010_009.mtx 351.797 0.135368 1.69 
../gentests/MarkMtx5/b5_10_0010_010.mtx 385.601 0.187053 2.91 
../gentests/MarkMtx5/b5_10_0010_011.mtx 410.55 0.214526 3.92 
../gentests/MarkMtx5/b5_10_0010_012.mtx 340.563 0.106684 1.33 
../gentests/MarkMtx5/b5_10_0010_013.mtx 327.727 0.0973158 1.38 
../gentests/MarkMtx5/b5_10_0010_014.mtx 350.107 0.134842 1.84 
../gentests/MarkMtx5/b5_10_0010_015.mtx 350.738 0.142684 1.9 
../gentests/MarkMtx5/b5_10_0010_016.mtx 334.323 0.112632 1.42 
../gentests/MarkMtx5/b5_10_0010_017.mtx 348.447 0.121158 1.58 
../gentests/MarkMtx5/b5_10_0010_018.mtx 391.36 0.208632 3.28 
../gentests/MarkMtx5/b5_10_0010_019.mtx 384.023 0.178474 2.65 
../gentests/MarkMtx5/b5_10_0010_020.mtx 370.719 0.162211 2.62 
../gentests/MarkMtx5/b5_10_0010_021.mtx 365.843 0.129368 1.97 
../gentests/MarkMtx5/b5_10_0010_022.mtx 353.777 0.122 1.66 
../gentests/MarkMtx5/b5_10_0010_023.mtx 355.555 0.133105 1.9 
../gentests/MarkMtx5/b5_10_0010_024.mtx 355.183 0.120947 1.73 
../gentests/MarkMtx5/b5_10_0010_025.mtx 335.795 0.112105 1.46 
../gentests/MarkMtx5/b5_10_0010_026.mtx 409.574 0.283053 4.24 
../gentests/MarkMtx5/b5_10_0010_027.mtx 335.568 0.0979474 1.39 
../gentests/MarkMtx5/b5_10_0010_028.mtx 337.346 0.108947 1.36 
../gentests/MarkMtx5/b5_10_0010_029.mtx 395.791 0.226105 3.22 
../gentests/MarkMtx5/b5_10_0010_030.mtx 355.093 0.136368 1.77 
../gentests/MarkMtx5/b5_10_0010_031.mtx 335.463 0.113526 1.52 
../gentests/MarkMtx5/b5_10_0010_032.mtx 343.598 0.116895 1.49 
../gentests/MarkMtx5/b5_10_0010_033.mtx 331.559 0.111684 1.36 
../gentests/MarkMtx5/b5_10_0010_034.mtx 341.368 0.104737 1.48 
../gentests/MarkMtx5/b5_10_0010_035.mtx 355.233 0.142789 1.88 
../gentests/MarkMtx5/b5_10_0010_036.mtx 387.763 0.187474 2.8 
../gentests/MarkMtx5/b5_10_0010_037.mtx 362.007 0.129789 1.97 
../gentests/MarkMtx5/b5_10_0010_038.mtx 386.961 0.169632 2.73 
../gentests/MarkMtx5/b5_10_0010_039.mtx 378.24 0.149 2.16 
../gentests/MarkMtx5/b5_10_0010_040.mtx 349.355 0.110579 1.49 
../gentests/MarkMtx5/b5_10_0010_041.mtx 346.007 0.131368 1.85 
../gentests/MarkMtx5/b5_10_0010_042.mtx 336.335 0.106 1.45 
../gentests/MarkMtx5/b5_10_0010_043.mtx 363.644 0.133421 2.21 
../gentests/MarkMtx5/b5_10_0010_044.mtx 361.586 0.126105 1.83 
../gentests/MarkMtx5/b5_10_0010_045.mtx 347.845 0.131947 1.75 
../gentests/MarkMtx5/b5_10_0010_046.mtx 364.988 0.148211 2.11 
../gentests/MarkMtx5/b5_10_0010_047.mtx 370.978 0.144105 2.15 
../gentests/MarkMtx5/b5_10_0010_048.mtx 367.309 0.149263 2.06 
../gentests/MarkMtx5/b5_10_0010_049.mtx 402.245 0.253316 3.81 
../gentests/MarkMtx5/b5_10_0010_050.mtx 315.169 0.0838947 1.1 
../gentests/MarkMtx5/b5_10_0010_051.mtx 341.371 0.130158 1.78 
../gentests/MarkMtx5/b5_10_0010_052.mtx 341.318 0.127789 1.59 
../gentests/MarkMtx5/b5_10_0010_053.mtx 354.62 0.117526 1.72 
../gentests/MarkMtx5/b5_10_0010_054.mtx 337.352 0.107684 1.43 
../gentests/MarkMtx5/b5_10_0010_055.mtx 344.174 0.114579 1.53 
../gentests/MarkMtx5/b5_10_0010_056.mtx 351.972 0.125421 1.77 
../gentests/MarkMtx5/b5_10_0010_057.mtx 378.598 0.170263 2.42 
../gentests/MarkMtx5/b5_10_0010_058.mtx 409.113 0.264158 4.11 
../gentests/MarkMtx5/b5_10_0010_059.mtx 324.679 0.0978421 1.21 
../gentests/MarkMtx5/b5_10_0010_060.mtx 363.324 0.153105 2.17 
../gentests/MarkMtx5/b5_10_0010_061.mtx 358.573 0.148579 2.18 
../gentests/MarkMtx5/b5_10_0010_062.mtx 331.984 0.102895 1.28 
../gentests/MarkMtx5/b5_10_0010_063.mtx 343.414 0.114421 1.48 
../gentests/MarkMtx5/b5_10_0010_064.mtx 401.34 0.225211 3.42 
../gentests/MarkMtx5/b5_10_0010_065.mtx 334.514 0.102158 1.33 
../gentests/MarkMtx5/b5_10_0010_066.mtx 380.54 0.163632 2.33 
../gentests/MarkMtx5/b5_10_0010_067.mtx 461.659 0.523211 8.27 
../gentests/MarkMtx5/b5_10_0010_068.mtx 372.492 0.167632 2.39 
../gentests/MarkMtx5/b5_10_0010_069.mtx 339.219 0.109 1.42 
../gentests/MarkMtx5/b5_10_0010_070.mtx 347.385 0.136947 1.69 
../gentests/MarkMtx5/b5_10_0010_071.mtx 365.049 0.151368 2.15 
../gentests/MarkMtx5/b5_10_0010_072.mtx 344.023 0.122632 1.83 
../gentests/MarkMtx5/b5_10_0010_073.mtx 319.069 0.0968421 1.22 
../gentests/MarkMtx5/b5_10_0010_074.mtx 364.613 0.152526 2.08 
../gentests/MarkMtx5/b5_10_0010_075.mtx 351.09 0.111632 1.52 
../gentests/MarkMtx5/b5_10_0010_076.mtx 371.261 0.127684 1.98 
../gentests/MarkMtx5/b5_10_0010_077.mtx 350.661 0.133421 1.65 
../gentests/MarkMtx5/b5_10_0010_078.mtx 357.956 0.116 1.69 
../gentests/MarkMtx5/b5_10_0010_079.mtx 351.813 0.126421 1.63 
../gentests/MarkMtx5/b5_10_0010_080.mtx 426.572 0.298895 5.15 
../gentests/MarkMtx5/b5_10_0010_081.mtx 371.321 0.144 2.25 
../gentests/MarkMtx5/b5_10_0010_082.mtx 347.727 0.102947 1.6 
../gentests/MarkMtx5/b5_10_0010_083.mtx 320.314 0.0898947 1.18 
../gentests/MarkMtx5/b5_10_0010_084.mtx 375.231 0.159632 2.23 
../gentests/MarkMtx5/b5_10_0010_085.mtx 314.229 0.0829474 1.12 
../gentests/MarkMtx5/b5_10_0010_086.mtx 788.727 1.00742 41.38 
../gentests/MarkMtx5/b5_10_0010_087.mtx 364.954 0.122474 1.9 
../gentests/MarkMtx5/b5_10_0010_088.mtx 390.838 0.207105 3 
../gentests/MarkMtx5/b5_10_0010_089.mtx 388.483 0.186895 2.81 
../gentests/MarkMtx5/b5_10_0010_090.mtx 361.873 0.144368 2.01 
../gentests/MarkMtx5/b5_10_0010_091.mtx 339.995 0.109737 1.5 
../gentests/MarkMtx5/b5_10_0010_092.mtx 368.376 0.148737 2.09 
../gentests/MarkMtx5/b5_10_0010_093.mtx 333.518 0.120211 1.52 
../gentests/MarkMtx5/b5_10_0010_094.mtx 339.807 0.105684 1.41 
../gentests/MarkMtx5/b5_10_0010_095.mtx 349.218 0.130789 1.75 
../gentests/MarkMtx5/b5_10_0010_096.mtx 393.933 0.178316 2.89 
../gentests/MarkMtx5/b5_10_0010_097.mtx 348.203 0.119105 1.65 
../gentests/MarkMtx5/b5_10_0010_098.mtx 384.014 0.165263 2.61 
../gentests/MarkMtx5/b5_10_0010_099.mtx 357.322 0.139842 2 
../gentests/MarkMtx5/b5_10_0011_000.mtx 334.823 0.115 1.54 
../gentests/MarkMtx5/b5_10_0011_001.mtx 351.286 0.113158 1.71 
../gentests/MarkMtx5/b5_10_0011_002.mtx 337.741 0.110684 1.46 
../gentests/MarkMtx5/b5_10_0011_003.mtx 343.724 0.124263 1.68 
../gentests/MarkMtx5/b5_10_0011_004.mtx 369.377 0.156789 2.27 
../gentests/MarkMtx5/b5_10_0011_005.mtx 323.584 0.0987368 1.21 
../gentests/MarkMtx5/b5_10_0011_006.mtx 335.47 0.0914211 1.23 
../gentests/MarkMtx5/b5_10_0011_007.mtx 373.828 0.164211 2.44 
../gentests/MarkMtx5/b5_10_0011_008.mtx 346.749 0.126842 1.73 
../gentests/MarkMtx5/b5_10_0011_009.mtx 391.023 0.214684 3.13 
../gentests/MarkMtx5/b5_10_0011_010.mtx 396.572 0.215053 3.23 
../gentests/MarkMtx5/b5_10_0011_011.mtx 359.635 0.126947 1.73 
../gentests/MarkMtx5/b5_10_0011_012.mtx 349.615 0.131947 1.84 
../gentests/MarkMtx5/b5_10_0011_013.mtx 346.955 0.117789 1.55 
../gentests/MarkMtx5/b5_10_0011_014.mtx 371.667 0.143632 2.09 
../gentests/MarkMtx5/b5_10_0011_015.mtx 374.621 0.140316 2.12 
../gentests/MarkMtx5/b5_10_0011_016.mtx 366.257 0.121526 1.86 
../gentests/MarkMtx5/b5_10_0011_017.mtx 374.656 0.160947 2.26 
../gentests/MarkMtx5/b5_10_0011_018.mtx 353.733 0.119263 1.58 
../gentests/MarkMtx5/b5_10_0011_019.mtx 357.294 0.111579 1.73 
../gentests/MarkMtx5/b5_10_0011_020.mtx 390.959 0.202579 3 
../gentests/MarkMtx5/b5_10_0011_021.mtx 483.875 0.428842 11.21 
../gentests/MarkMtx5/b5_10_0011_022.mtx 359.645 0.146368 1.91 
../gentests/MarkMtx5/b5_10_0011_023.mtx 376.486 0.145632 2.3 
../gentests/MarkMtx5/b5_10_0011_024.mtx 329.362 0.0976316 1.27 
../gentests/MarkMtx5/b5_10_0011_025.mtx 349.673 0.112158 1.66 
../gentests/MarkMtx5/b5_10_0011_026.mtx 390.109 0.198263 3.03 
../gentests/MarkMtx5/b5_10_0011_027.mtx 343.16 0.104263 1.54 
../gentests/MarkMtx5/b5_10_0011_028.mtx 344.031 0.116737 1.61 
../gentests/MarkMtx5/b5_10_0011_029.mtx 390.016 0.168895 2.71 
../gentests/MarkMtx5/b5_10_0011_030.mtx 321.751 0.114526 1.36 
../gentests/MarkMtx5/b5_10_0011_031.mtx 327.492 0.108737 1.38 
../gentests/MarkMtx5/b5_10_0011_032.mtx 357.335 0.135789 1.84 
../gentests/MarkMtx5/b5_10_0011_033.mtx 339.865 0.109632 1.42 
../gentests/MarkMtx5/b5_10_0011_034.mtx 346.185 0.120632 1.59 
../gentests/MarkMtx5/b5_10_0011_035.mtx 387.204 0.179368 2.8 
../gentests/MarkMtx5/b5_10_0011_036.mtx 381.928 0.211895 2.75 
../gentests/MarkMtx5/b5_10_0011_037.mtx 342.303 0.112684 1.48 
../gentests/MarkMtx5/b5_10_0011_038.mtx 325.898 0.109947 1.34 
../gentests/MarkMtx5/b5_10_0011_039.mtx 354.161 0.119368 1.64 
../gentests/MarkMtx5/b5_10_0011_040.mtx 344.482 0.111263 1.5 
../gentests/MarkMtx5/b5_10_0011_041.mtx 356.4 0.134632 1.98 
../gentests/MarkMtx5/b5_10_0011_042.mtx 337.715 0.113053 1.52 
../gentests/MarkMtx5/b5_10_0011_043.mtx 357.794 0.150474 1.87 
../gentests/MarkMtx5/b5_10_0011_044.mtx 330.759 0.112158 1.48 
../gentests/MarkMtx5/b5_10_0011_045.mtx 325.499 0.0996842 1.27 
../gentests/MarkMtx5/b5_10_0011_046.mtx 349.404 0.139368 1.74 
../gentests/MarkMtx5/b5_10_0011_047.mtx 411.008 0.282474 4.4 
../gentests/MarkMtx5/b5_10_0011_048.mtx 351.876 0.130421 1.72 
../gentests/MarkMtx5/b5_10_0011_049.mtx 396.443 0.246947 3.53 
../gentests/MarkMtx5/b5_10_0011_050.mtx 341.314 0.100947 1.28 
../gentests/MarkMtx5/b5_10_0011_051.mtx 367.044 0.14 2.03 
../gentests/MarkMtx5/b5_10_0011_052.mtx 358.905 0.141684 1.9 
../gentests/MarkMtx5/b5_10_0011_053.mtx 372.632 0.160789 2.4 
../gentests/MarkMtx5/b5_10_0011_054.mtx 362.617 0.141211 1.92 
../gentests/MarkMtx5/b5_10_0011_055.mtx 335.04 0.112421 1.41 
../gentests/MarkMtx5/b5_10_0011_056.mtx 311.349 0.0872632 1.11 
../gentests/MarkMtx5/b5_10_0011_057.mtx 363.309 0.143368 2.05 
../gentests/MarkMtx5/b5_10_0011_058.mtx 344.721 0.121211 1.61 
../gentests/MarkMtx5/b5_10_0011_059.mtx 361.83 0.161211 2.06 
../gentests/MarkMtx5/b5_10_0011_060.mtx 356.231 0.128421 1.79 
../gentests/MarkMtx5/b5_10_0011_061.mtx 356.272 0.134211 1.82 
../gentests/MarkMtx5/b5_10_0011_062.mtx 326.166 0.0879474 1.11 
../gentests/MarkMtx5/b5_10_0011_063.mtx 316.141 0.0907368 1.12 
../gentests/MarkMtx5/b5_10_0011_064.mtx 389.512 0.141895 2.33 
../gentests/MarkMtx5/b5_10_0011_065.mtx 346.167 0.105263 1.45 
../gentests/MarkMtx5/b5_10_0011_066.mtx 391.732 0.191474 2.86 
../gentests/MarkMtx5/b5_10_0011_067.mtx 363.079 0.139895 2 
../gentests/MarkMtx5/b5_10_0011_068.mtx 341.261 0.104789 1.53 
../gentests/MarkMtx5/b5_10_0011_069.mtx 345.275 0.115 1.53 
../gentests/MarkMtx5/b5_10_0011_070.mtx 369.615 0.130579 1.84 
../gentests/MarkMtx5/b5_10_0011_071.mtx 350.513 0.129684 1.83 
../gentests/MarkMtx5/b5_10_0011_072.mtx 325.553 0.0944211 1.21 
../gentests/MarkMtx5/b5_10_0011_073.mtx 343.699 0.119105 1.56 
../gentests/MarkMtx5/b5_10_0011_074.mtx 327.188 0.0955789 1.31 
../gentests/MarkMtx5/b5_10_0011_075.mtx 347.462 0.118579 1.67 
../gentests/MarkMtx5/b5_10_0011_076.mtx 326.017 0.102474 1.28 
../gentests/MarkMtx5/b5_10_0011_077.mtx 358.495 0.150684 2.06 
../gentests/MarkMtx5/b5_10_0011_078.mtx 337.865 0.0980526 1.41 
../gentests/MarkMtx5/b5_10_0011_079.mtx 339.9 0.0991579 1.36 
../gentests/MarkMtx5/b5_10_0011_080.mtx 378.646 0.162368 2.5 
../gentests/MarkMtx5/b5_10_0011_081.mtx 359.058 0.143632 1.97 
../gentests/MarkMtx5/b5_10_0011_082.mtx 338.67 0.110368 1.48 
../gentests/MarkMtx5/b5_10_0011_083.mtx 297.076 0.0802105 1.02 
../gentests/MarkMtx5/b5_10_0011_084.mtx 379.133 0.180526 2.69 
../gentests/MarkMtx5/b5_10_0011_085.mtx 351.095 0.121789 1.68 
../gentests/MarkMtx5/b5_10_0011_086.mtx 750.516 0.989 39.17 
../gentests/MarkMtx5/b5_10_0011_087.mtx 358.434 0.134053 1.78 
../gentests/MarkMtx5/b5_10_0011_088.mtx 348.652 0.115842 1.48 
../gentests/MarkMtx5/b5_10_0011_089.mtx 377.318 0.162105 2.39 
../gentests/MarkMtx5/b5_10_0011_090.mtx 331.33 0.0937368 1.19 
../gentests/MarkMtx5/b5_10_0011_091.mtx 344.179 0.111421 1.5 
../gentests/MarkMtx5/b5_10_0011_092.mtx 349.529 0.145526 1.92 
../gentests/MarkMtx5/b5_10_0011_093.mtx 319.918 0.0927895 1.21 
../gentests/MarkMtx5/b5_10_0011_094.mtx 328.243 0.108368 1.36 
../gentests/MarkMtx5/b5_10_0011_095.mtx 332.279 0.111895 1.39 
../gentests/MarkMtx5/b5_10_0011_096.mtx 341.537 0.106421 1.54 
../gentests/MarkMtx5/b5_10_0011_097.mtx 375.127 0.149474 2.17 
../gentests/MarkMtx5/b5_10_0011_098.mtx 340.5 0.115105 1.59 
../gentests/MarkMtx5/b5_10_0011_099.mtx 337.981 0.106053 1.38 
../gentests/MarkMtx5/b5_10_0012_000.mtx 360.514 0.111211 1.65 
../gentests/MarkMtx5/b5_10_0012_001.mtx 372.244 0.146421 2.59 
../gentests/MarkMtx5/b5_10_0012_002.mtx 362.258 0.128632 1.85 
../gentests/MarkMtx5/b5_10_0012_003.mtx 343.558 0.106895 1.49 
../gentests/MarkMtx5/b5_10_0012_004.mtx 354.718 0.121 1.69 
../gentests/MarkMtx5/b5_10_0012_005.mtx 321.1 0.0969474 1.18 
../gentests/MarkMtx5/b5_10_0012_006.mtx 335.651 0.102421 1.34 
../gentests/MarkMtx5/b5_10_0012_007.mtx 374.734 0.151263 2.23 
../gentests/MarkMtx5/b5_10_0012_008.mtx 366.961 0.144211 2.48 
../gentests/MarkMtx5/b5_10_0012_009.mtx 356.411 0.119789 2.32 
../gentests/MarkMtx5/b5_10_0012_010.mtx 379.339 0.193526 2.6 
../gentests/MarkMtx5/b5_10_0012_011.mtx 347.922 0.124368 1.67 
../gentests/MarkMtx5/b5_10_0012_012.mtx 334.865 0.109737 1.4 
../gentests/MarkMtx5/b5_10_0012_013.mtx 353.614 0.132947 1.74 
../gentests/MarkMtx5/b5_10_0012_014.mtx 337.366 0.112842 1.43 
../gentests/MarkMtx5/b5_10_0012_015.mtx 329.904 0.0935263 1.26 
../gentests/MarkMtx5/b5_10_0012_016.mtx 371.817 0.129158 2.33 
../gentests/MarkMtx5/b5_10_0012_017.mtx 395.793 0.219158 3.37 
../gentests/MarkMtx5/b5_10_0012_018.mtx 380.571 0.195263 2.7 
