Results
Filename spectrum1 spectrum2 spectrum3 spectrum4 spectrum5 spectrum6 spectrum7 spectrum8 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/219.mtx 4:86 6:713 8:9491 10:123021 12:1695216 14:23984205 16:346731739 18:5091573426 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/382.mtx 4:77 6:942 8:12615 10:173754 12:2566301 14:38936613 16:603307978 18:9493811761 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/318.mtx 4:89 6:983 8:12694 10:181010 12:2695989 14:41191919 16:643462255 18:10207098247 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/262.mtx 4:87 6:1134 8:15551 10:229125 12:3572565 14:57312180 16:938085573 18:15600789973 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/502.mtx 4:85 6:849 8:11432 10:155126 12:2242914 14:33224132 16:503231386 18:7742064703 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/402.mtx 4:81 6:1056 8:14084 10:202932 12:3083359 14:48257794 16:770766153 18:12507645292 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/150.mtx 4:88 6:858 8:11711 10:159710 12:2319033 14:34587059 16:526851898 18:8151460562 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/794.mtx 4:68 6:822 8:9957 10:130965 12:1828621 14:26213376 16:383776124 18:5707479424 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/856.mtx 4:76 6:1064 8:14043 10:199901 12:3038422 14:47440042 16:755869388 18:12235370204 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/435.mtx 4:81 6:728 8:9178 10:118795 12:1632881 14:22908378 16:329148401 18:4801579464 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/254.mtx 4:100 6:1156 8:15141 10:227741 12:3534570 14:56626564 16:925487918 18:15364177536 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/437.mtx 4:90 6:942 8:12698 10:178939 12:2660496 14:40549990 16:631879424 18:10002010430 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/563.mtx 4:82 6:864 8:10989 10:149010 12:2129286 14:31357594 16:470893011 18:7184201451 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/637.mtx 4:97 6:1164 8:16688 10:250118 12:3971504 14:64803192 16:1079607891 18:18272671129 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/434.mtx 4:82 6:738 8:9483 10:124292 12:1710549 14:24248668 16:351144472 18:5164104549 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/224.mtx 4:67 6:645 8:7328 10:89684 12:1165592 14:15477867 16:210166617 18:2898983161 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/961.mtx 4:84 6:900 8:11172 10:152799 12:2209176 14:32670232 16:493507669 18:7573815940 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/057.mtx 4:81 6:1006 8:13581 10:191183 12:2882648 14:44591421 16:704263147 18:11299579660 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/336.mtx 4:90 6:1043 8:13596 10:198159 12:2993835 14:46614430 16:740892075 18:11962836610 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/137.mtx 4:82 6:844 8:10488 10:140720 12:1998568 14:29073210 16:431884896 18:6518999883 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/711.mtx 4:74 6:862 8:10168 10:137686 12:1939316 14:28084443 16:415113479 18:6234266831 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/547.mtx 4:80 6:994 8:12793 10:181652 12:2701406 14:41307230 16:645450428 18:10244088333 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/338.mtx 4:93 6:981 8:13455 10:192315 12:2892447 14:44780055 16:707624498 18:11360467570 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/696.mtx 4:79 6:1058 8:13504 10:195256 12:2946116 14:45701686 16:724553044 18:11666187378 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/649.mtx 4:76 6:822 8:9809 10:131525 12:1838673 14:26350186 16:386101313 18:5746164341 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/190.mtx 4:94 6:839 8:11507 10:157663 12:2282593 14:33932097 16:515532319 18:7954539983 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/139.mtx 4:104 6:1025 8:14168 10:204925 12:3137984 14:49185403 16:788083460 18:12821909074 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/939.mtx 4:91 6:995 8:12896 10:187141 12:2789715 14:42924479 16:674217751 18:10758759273 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/180.mtx 4:92 6:1040 8:14353 10:208012 12:3181616 14:50026558 16:803211428 18:13100271353 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/560.mtx 4:80 6:869 8:11695 10:158729 12:2298396 14:34225264 16:520735489 18:8044445910 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/059.mtx 4:100 6:1071 8:15734 10:231899 12:3619191 14:58145092 16:953952438 18:15897354663 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/577.mtx 4:88 6:841 8:11347 10:154852 12:2230671 14:33037506 16:500015647 18:7686155727 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/703.mtx 4:88 6:1225 8:16245 10:247284 12:3914982 14:63676665 16:1058255706 18:17866836552 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/865.mtx 4:66 6:792 8:9607 10:125978 12:1733573 14:24650606 16:357837247 18:5275336562 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/877.mtx 4:91 6:836 8:9943 10:133964 12:1874651 14:26990987 16:396962311 18:5928183520 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/323.mtx 4:93 6:859 8:11496 10:155669 12:2263135 14:33584934 16:509509802 18:7849682988 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/920.mtx 4:94 6:1188 8:16612 10:248783 12:3959630 14:64519275 16:1074407616 18:18172390946 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/596.mtx 4:80 6:845 8:11078 10:151572 12:2158510 14:31850692 16:479430806 18:7331637313 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/659.mtx 4:106 6:1171 8:17794 10:269024 12:4342475 14:71835398 16:1214929658 18:20866987037 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/317.mtx 4:88 6:945 8:12421 10:175426 12:2594117 14:39380226 16:611122551 18:9632561609 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/674.mtx 4:77 6:679 8:7875 10:99662 12:1316477 14:17869138 16:247584490 18:3486060747 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/886.mtx 4:88 6:985 8:12734 10:178891 12:2669776 14:40742890 16:635321013 18:10062257913 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/731.mtx 4:94 6:1268 8:17682 10:271625 12:4390892 14:72760747 16:1232907210 18:21213998242 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/520.mtx 4:99 6:792 8:10752 10:145121 12:2060810 14:30161951 16:450596527 18:6836594564 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/133.mtx 4:83 6:892 8:11883 10:163052 12:2376249 14:35604337 16:544364557 18:8458201165 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/781.mtx 4:78 6:764 8:9495 10:124698 12:1724209 14:24447907 16:354364246 18:5218075619 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/477.mtx 4:75 6:771 8:9856 10:129945 12:1798753 14:25738316 16:375846764 18:5575101502 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/113.mtx 4:75 6:983 8:12587 10:176969 12:2616109 14:39812628 16:618819589 18:9769461517 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/906.mtx 4:95 6:1102 8:14789 10:216687 12:3354891 14:53217746 16:861858484 18:14181912964 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/957.mtx 4:83 6:973 8:12804 10:180097 12:2677080 14:40909300 16:638226724 18:10114484214 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/335.mtx 4:89 6:962 8:12945 10:184430 12:2747750 14:42155458 16:660446331 18:10511930121 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/507.mtx 4:96 6:983 8:13889 10:199403 12:3023315 14:47109402 16:750046192 18:12128323519 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/918.mtx 4:79 6:948 8:11786 10:165804 12:2419326 14:36314872 16:557086376 18:8680022692 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/326.mtx 4:75 6:803 8:10072 10:132903 12:1860538 14:26747066 16:392696014 18:5857057576 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/365.mtx 4:85 6:851 8:11389 10:154009 12:2226144 14:32946921 16:498424677 18:7658185151 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/136.mtx 4:97 6:1293 8:17387 10:268100 12:4320285 14:71520809 16:1208339119 18:20740413591 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/815.mtx 4:75 6:913 8:11473 10:157818 12:2280555 14:33942446 16:515511652 18:7954777997 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/693.mtx 4:81 6:829 8:10560 10:141647 12:2013448 14:29298672 16:435798746 18:6585116430 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/148.mtx 4:88 6:868 8:11307 10:156945 12:2262133 14:33566565 16:509305474 18:7846806796 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/400.mtx 4:93 6:1031 8:13591 10:196973 12:2976772 14:46330155 16:735588707 18:11866451027 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/754.mtx 4:79 6:869 8:10809 10:147613 12:2105679 14:30916320 16:463284164 18:7054297131 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/833.mtx 4:96 6:986 8:13103 10:187269 12:2814948 14:43336331 16:681703380 18:10892148398 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/623.mtx 4:76 6:1028 8:12779 10:181846 12:2709903 14:41472027 16:648279858 18:10294123665 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/129.mtx 4:99 6:1208 8:16866 10:256008 12:4088741 14:67003904 16:1121791289 18:19076585120 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/239.mtx 4:96 6:961 8:13640 10:194310 12:2932096 14:45457395 16:720043805 18:11584409089 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/243.mtx 4:87 6:968 8:12324 10:173763 12:2568340 14:38968560 16:603736802 18:9501412373 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/875.mtx 4:100 6:1007 8:14087 10:203163 12:3098495 14:48485498 16:775086146 18:12584908197 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/805.mtx 4:74 6:786 8:9030 10:117793 12:1608760 14:22590237 16:323819470 18:4714299435 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/353.mtx 4:96 6:1071 8:15477 10:226472 12:3526539 14:56396343 16:921164577 18:15284276753 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/408.mtx 4:88 6:994 8:13043 10:185103 12:2775060 14:42632316 16:668961022 18:10664481727 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/283.mtx 4:104 6:1221 8:17675 10:271839 12:4389022 14:72755379 16:1232383205 18:21206214092 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/869.mtx 4:96 6:1127 8:14759 10:215582 12:3331717 14:52830202 16:854971573 18:14053166741 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/611.mtx 4:96 6:928 8:12571 10:176591 12:2623017 14:39900838 16:620368919 18:9796043062 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/614.mtx 4:69 6:700 8:8446 10:107504 12:1435590 14:19763243 16:277922600 18:3970224624 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/635.mtx 4:86 6:874 8:10676 10:147454 12:2109034 14:30935766 16:463719162 18:7061347903 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/783.mtx 4:79 6:1010 8:13549 10:190467 12:2870523 14:44353095 16:700177260 18:11224863252 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/542.mtx 4:82 6:896 8:11498 10:157786 12:2287976 14:34048186 16:517290003 18:7986002054 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/101.mtx 4:86 6:1013 8:13118 10:188621 12:2828632 14:43583845 16:686166469 18:10973378484 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/926.mtx 4:84 6:825 8:10427 10:141070 12:1997512 14:29045977 16:431502044 18:6511666479 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/993.mtx 4:84 6:871 8:11155 10:150547 12:2172668 14:32037023 16:482593011 18:7385822331 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/546.mtx 4:106 6:1061 8:15696 10:231371 12:3620450 14:58119626 16:953636106 18:15890216063 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/584.mtx 4:82 6:864 8:11236 10:153633 12:2209498 14:32668087 16:493662599 18:7576408785 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/535.mtx 4:73 6:721 8:8783 10:112524 12:1523187 14:21150315 16:300450513 18:4333430802 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/333.mtx 4:82 6:1001 8:13190 10:188491 12:2817437 14:43415292 16:683189095 18:10919973089 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/119.mtx 4:105 6:969 8:13822 10:198009 12:3004209 14:46750145 16:743604914 18:12011077573 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/011.mtx 4:91 6:1109 8:14978 10:220924 12:3419749 14:54447038 16:884622964 18:14604105623 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/523.mtx 4:92 6:1115 8:15034 10:222475 12:3456716 14:55060675 16:896109240 18:14818395302 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/874.mtx 4:69 6:961 8:12059 10:165719 12:2425022 14:36456337 16:559471453 18:8722086808 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/978.mtx 4:75 6:810 8:10506 10:137749 12:1947026 14:28206597 16:417374443 18:6271610743 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/976.mtx 4:65 6:704 8:8226 10:103720 12:1374274 14:18821204 16:262769696 18:3726839398 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/963.mtx 4:87 6:995 8:13650 10:194171 12:2927413 14:45426744 16:719239832 18:11570370776 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/026.mtx 4:69 6:721 8:8459 10:107303 12:1450277 14:19923508 16:280649706 18:4013355980 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/165.mtx 4:82 6:893 8:11230 10:154979 12:2232863 14:33090612 16:500875631 18:7701077162 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/969.mtx 4:93 6:883 8:11390 10:156786 12:2273823 14:33809744 16:513261875 18:7915263403 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/683.mtx 4:84 6:979 8:12734 10:180270 12:2677543 14:40908934 16:638214893 18:10114712590 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/496.mtx 4:70 6:681 8:7821 10:99278 12:1306238 14:17692280 16:244905136 18:3443359789 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/590.mtx 4:88 6:949 8:12791 10:178930 12:2660549 14:40609014 16:632888584 18:10018759510 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/128.mtx 4:80 6:882 8:11871 10:163095 12:2363146 14:35381449 16:540837293 18:8395615608 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/016.mtx 4:88 6:1146 8:15599 10:228438 12:3587772 14:57480323 16:941414027 18:15662227750 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/541.mtx 4:78 6:982 8:12776 10:178684 12:2654292 14:40500981 16:630940811 18:9985000511 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/913.mtx 4:79 6:1095 8:14084 10:205338 12:3128440 14:49057713 16:785490360 18:12775920854 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/272.mtx 4:67 6:887 8:10174 10:138172 12:1945785 14:28181013 16:416858387 18:6263645860 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/345.mtx 4:79 6:902 8:11590 10:158710 12:2303816 14:34320396 16:522090949 18:8069444587 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/164.mtx 4:88 6:864 8:12004 10:163864 12:2395962 14:35869677 16:549644278 18:8547573594 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/450.mtx 4:94 6:1083 8:14726 10:217258 12:3344986 14:53064297 16:859058353 18:14130300737 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/035.mtx 4:85 6:863 8:10851 10:148589 12:2125147 14:31246255 16:468968004 18:7151465270 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/790.mtx 4:87 6:952 8:13016 10:182032 12:2718647 14:41609017 16:650800850 18:10339004083 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/599.mtx 4:92 6:1128 8:15882 10:235974 12:3695619 14:59589268 16:981001864 18:16405850173 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/594.mtx 4:89 6:905 8:12244 10:169158 12:2492408 14:37585969 16:579401622 18:9071752379 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/202.mtx 4:112 6:1111 8:16581 10:246726 12:3920784 14:63805470 16:1060861584 18:17913980217 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/629.mtx 4:95 6:878 8:12293 10:169982 12:2505686 14:37812201 16:583390843 18:9142126854 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/508.mtx 4:81 6:1045 8:13377 10:192578 12:2898077 14:44884126 16:709388252 18:11392621282 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/671.mtx 4:97 6:1046 8:14606 10:212474 12:3265995 14:51587971 16:831933908 18:13628119522 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/662.mtx 4:86 6:775 8:9290 10:121806 12:1674522 14:23668717 16:341488508 18:5005104770 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/778.mtx 4:88 6:1059 8:14261 10:206524 12:3156470 14:49585031 16:794994633 18:12949715639 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/753.mtx 4:81 6:795 8:9479 10:126461 12:1751808 14:24934603 16:362340579 18:5350211152 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/942.mtx 4:108 6:1153 8:16607 10:252722 12:4010405 14:65537054 16:1093764156 18:18541319082 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/355.mtx 4:104 6:1160 8:16672 10:253794 12:4028038 14:65893100 16:1100309458 18:18667282138 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/677.mtx 4:75 6:924 8:11306 10:157658 12:2270891 14:33759395 16:512459467 18:7901836774 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/916.mtx 4:101 6:1045 8:14062 10:207850 12:3173889 14:49854228 16:800178611 18:13044314484 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/521.mtx 4:101 6:1202 8:17136 10:261759 12:4192764 14:68958349 16:1159459439 18:19798650754 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/176.mtx 4:82 6:912 8:12354 10:169644 12:2493074 14:37647114 16:580419935 18:9090237523 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/770.mtx 4:101 6:961 8:13326 10:192467 12:2892270 14:44738476 16:706949522 18:11348097835 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/664.mtx 4:96 6:1237 8:18466 10:279600 12:4545414 14:75868985 16:1292933074 18:22380315150 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/094.mtx 4:84 6:1286 8:17628 10:268844 12:4329467 14:71680418 16:1211604747 18:20804213788 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/203.mtx 4:82 6:915 8:12220 10:168862 12:2473486 14:37323795 16:574603791 18:8988178473 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/409.mtx 4:95 6:1136 8:15595 10:229910 12:3604090 14:57844574 16:948284255 18:15790193395 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/366.mtx 4:88 6:765 8:10273 10:135307 12:1900367 14:27438851 16:404318973 18:6051846242 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/110.mtx 4:96 6:1110 8:15172 10:224179 12:3479651 14:55572612 16:905768136 18:14996517747 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/287.mtx 4:96 6:1120 8:16108 10:237642 12:3743433 14:60442742 16:997276664 18:16710440540 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/809.mtx 4:96 6:1182 8:16525 10:251962 12:3983923 14:65072080 16:1084808594 18:18371050337 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/421.mtx 4:100 6:1139 8:15716 10:234968 12:3682814 14:59384725 16:976861505 18:16327623472 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/651.mtx 4:84 6:984 8:12845 10:182418 12:2718733 14:41619714 16:650801257 18:10340355889 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/169.mtx 4:87 6:994 8:13609 10:191759 12:2897259 14:44838841 16:708790652 18:11380815617 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/784.mtx 4:97 6:1119 8:16042 10:238094 12:3739672 14:60430800 16:996795885 18:16702626784 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/777.mtx 4:90 6:1156 8:15864 10:235470 12:3702159 14:59655864 16:982345919 18:16430713678 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/015.mtx 4:91 6:1091 8:15407 10:225905 12:3510295 14:56111320 16:915942407 18:15186200647 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/217.mtx 4:89 6:866 8:10982 10:152070 12:2183766 14:32215238 16:485796499 18:7440462138 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/823.mtx 4:91 6:896 8:11738 10:162669 12:2376553 14:35558850 16:543743487 18:8446551883 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/334.mtx 4:74 6:929 8:11747 10:162261 12:2358188 14:35258067 16:538704649 18:8358103184 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/182.mtx 4:96 6:1049 8:13934 10:200556 12:3058161 14:47757510 16:761882897 18:12343645781 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/499.mtx 4:96 6:934 8:12498 10:174726 12:2593296 14:39380109 16:611094080 18:9631970309 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/159.mtx 4:78 6:1065 8:13494 10:194274 12:2937240 14:45542084 16:721438453 18:11610351123 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/613.mtx 4:87 6:1017 8:13215 10:191741 12:2869339 14:44371737 16:700378995 18:11229157102 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/482.mtx 4:102 6:979 8:13399 10:189849 12:2857507 14:44150032 16:696370023 18:11157065750 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/684.mtx 4:105 6:1003 8:13778 10:198522 12:3008286 14:46887168 16:745949999 18:12054048273 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/710.mtx 4:97 6:1127 8:15571 10:232062 12:3628070 14:58325188 16:957054319 18:15955527730 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/247.mtx 4:67 6:771 8:9128 10:117791 12:1611193 14:22626313 16:324210231 18:4721321006 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/766.mtx 4:56 6:587 8:6440 10:75831 12:949272 14:12183844 16:159960534 18:2132288157 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/936.mtx 4:81 6:1001 8:13480 10:189942 12:2855591 14:44127773 16:695845915 18:11147219070 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/994.mtx 4:73 6:850 8:10660 10:141737 12:2017264 14:29370540 16:437117130 18:6606814959 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/892.mtx 4:70 6:672 8:7883 10:99570 12:1312030 14:17776068 16:246257264 18:3464673678 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/527.mtx 4:98 6:1209 8:17895 10:270529 12:4365928 14:72402178 16:1225280682 18:21068954743 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/006.mtx 4:96 6:1245 8:17777 10:271214 12:4378122 14:72616192 16:1229690203 18:21152684196 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/973.mtx 4:84 6:1092 8:14820 10:216099 12:3323708 14:52696017 16:852292895 18:14004882955 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/962.mtx 4:81 6:1072 8:13481 10:194999 12:2952102 14:45797409 16:726140823 18:11695305771 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/887.mtx 4:78 6:876 8:10807 10:146031 12:2093849 14:30654070 16:459054241 18:6980758624 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/293.mtx 4:89 6:1082 8:14830 10:217473 12:3347358 14:53110999 16:860060114 18:14148144427 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/251.mtx 4:82 6:951 8:12371 10:173294 12:2551107 14:38693484 16:598778264 18:9414267960 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/617.mtx 4:72 6:846 8:10313 10:139180 12:1956841 14:28378767 16:420249421 18:6321370257 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/001.mtx 4:95 6:1130 8:15982 10:237341 12:3732580 14:60251555 16:993349246 18:16638727698 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/802.mtx 4:91 6:948 8:13113 10:184552 12:2758391 14:42353210 16:663978048 18:10575191758 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/780.mtx 4:70 6:885 8:10588 10:142837 12:2030855 14:29624589 16:441351698 18:6679140670 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/000.mtx 4:83 6:972 8:12914 10:183438 12:2720144 14:41719203 16:652638237 18:10372345844 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/536.mtx 4:96 6:1062 8:14094 10:208765 12:3184063 14:50078675 16:804139138 18:13117689035 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/144.mtx 4:78 6:983 8:12712 10:177893 12:2644364 14:40279250 16:627185470 18:9917696386 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/859.mtx 4:78 6:1101 8:14068 10:204761 12:3122905 14:48938493 16:783340280 18:12736560865 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/860.mtx 4:73 6:827 8:10579 10:139481 12:1982163 14:28717219 16:426356920 18:6423231182 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/249.mtx 4:89 6:1009 8:13760 10:198272 12:2992584 14:46616663 16:740883237 18:11962806556 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/495.mtx 4:77 6:944 8:12041 10:167833 12:2451760 14:36936423 16:567885297 18:8869668306 
/home/antonkov/masterWork/spectrumSources/../gentests/Richardson48/474.mtx 4:89 6:915 8:12376 10:171904 12:2533215 14:38356966 16:592870993 18:9309511049 
